# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 3.694526976324483,3.7641083010633114,0.6268709147257734,-1.000405209145086,-25.255069156340674,132.48000000000002,1.3576425631548303,0.7365708965961142,-46.64271073240971,-143.86021916579048
 3.7056938916024182,3.7709837622012836,0.6156992299885485,-1.0004271062482961,-25.794978622626466,132.84000000000003,1.4342774295223921,0.6972151826533277,-48.34902503044793,-152.8008635840282
 3.7168508026171594,3.7777285312503825,0.6045373168422119,-1.0004483437744442,-26.35462278143841,133.20000000000005,1.5170608717041163,0.6591693310741703,-50.161210219613125,-162.42714374712043
 3.727997266015912,3.78434268245246,0.5933856296354493,-1.0004686516092995,-26.93521185683937,133.56000000000003,1.6065959944704162,0.6224340179122823,-52.08729034770955,-172.79742095703125
 3.739132867604804,3.790826326313514,0.5822445971416271,-1.0004877064689197,-27.538048317392725,133.92000000000004,1.7035535521654754,0.5870082562000167,-54.135958056788134,-183.97458751776682
 3.750257230869649,3.797179612753463,0.5711146147147546,-1.0005051221264347,-28.164534900408864,134.28000000000003,1.8086800709445159,0.5528893783176299,-56.31662398116313,-196.02613403198535
 3.7613700270963824,3.8034027345778516,0.5599960349689638,-1.0005204377853743,-28.816183338810937,134.64000000000004,1.922806908832425,0.5200730221045566,-58.63946617093998,-209.02409640059489
 3.7724709873838567,3.8094959313087355,0.5488891567118878,-1.0005331042944434,-29.49462383307641,135.00000000000003,2.0468603249966857,0.48855312098622034,-61.11547800337469,-223.04483290769878
 3.7835599168978997,3.8154594934165695,0.5377942118111332,-1.000542467756144,-30.201615304899782,135.36,2.181872619185631,0.4583218979911133,-63.75651237822681,-238.16856004968741
 3.794636711783172,3.8212937669999607,0.5267113496114645,-1.0005477499998134,-30.93905646026971,135.72000000000003,2.328994377319657,0.42936986440940167,-66.57531921534714,-254.4785622841312
 3.805701379231359,3.826999158965829,0.5156406184447316,-1.000548025376643,-31.70899767464307,136.08000000000004,2.489507827449297,0.4016858227855347,-69.58557209051081,-272.059950220816
 3.8167540613033997,3.8325761427686675,0.5045819436846201,-1.0005421931104188,-32.51365369211794,136.44000000000003,2.6648412512972977,0.37525687487507187,-72.80187851511438,-290.9978233011635
